Flow1,Flow2,Temp1,Temp2
20.51,21.26,0.00,0.00
20.51,21.26,0.00,0.00
20.51,21.26,0.00,0.00
20.51,21.26,0.00,0.00
20.51,21.26,0.00,0.00
20.51,21.26,0.00,0.00
20.77,21.26,0.00,0.00
20.77,21.26,0.00,0.00
20.77,21.26,0.00,0.00
20.77,20.06,0.00,0.00
20.77,20.06,0.00,0.00
20.77,20.06,0.00,0.00
20.77,20.06,0.00,0.00
20.77,20.06,0.00,0.00
20.77,20.06,0.00,0.00
20.77,20.06,0.00,0.00
20.77,20.06,0.00,0.00
20.77,20.06,0.00,0.00
20.77,20.06,0.00,0.00
20.77,20.06,0.00,0.00
20.52,20.06,0.00,0.00
20.52,20.06,0.00,0.00
20.52,20.06,0.00,0.00
20.52,20.06,0.00,0.00
20.52,21.19,0.00,0.00
20.52,21.19,0.00,0.00
20.52,21.19,0.00,0.00
20.52,21.19,0.00,0.00
20.52,21.19,0.00,0.00
20.52,21.19,0.00,0.00
20.52,21.19,0.00,0.00
20.52,21.19,0.00,0.00
20.52,21.19,0.00,0.00
20.52,21.19,0.00,0.00
20.76,21.19,0.00,0.00
20.76,21.19,0.00,0.00
20.76,21.19,0.00,0.00
20.76,20.14,0.00,0.00
20.76,20.14,0.00,0.00
20.76,20.14,0.00,0.00
20.76,20.14,0.00,0.00
20.76,20.14,0.00,0.00
20.76,20.14,0.00,0.00
20.76,20.14,0.00,0.00
20.76,20.14,0.00,0.00
20.76,20.14,0.00,0.00
20.76,20.14,0.00,0.00
20.76,20.14,0.00,0.00
20.54,20.14,0.00,0.00
20.54,20.14,0.00,0.00
20.54,20.14,0.00,0.00
20.54,21.12,0.00,0.00
20.54,21.12,0.00,0.00
20.54,21.12,0.00,0.00
20.54,21.12,0.00,0.00
20.54,21.12,0.00,0.00
20.54,21.12,0.00,0.00
20.54,21.12,0.00,0.00
20.54,21.12,0.00,0.00
20.54,21.12,0.00,0.00
20.54,21.12,0.00,0.00
20.54,21.12,0.00,0.00
20.74,21.12,0.00,0.00
20.74,21.12,0.00,0.00
20.74,21.12,0.00,0.00
20.74,20.20,0.00,0.00
20.74,20.20,0.00,0.00
20.74,20.20,0.00,0.00
20.74,20.20,0.00,0.00
20.74,20.20,0.00,0.00
20.74,20.20,0.00,0.00
20.74,20.20,0.00,0.00
20.74,20.20,0.00,0.00
20.74,20.20,0.00,0.00
20.74,20.20,0.00,0.00
20.74,20.20,0.00,0.00
20.55,20.20,0.00,0.00
20.55,20.20,0.00,0.00
20.55,20.20,0.00,0.00
20.55,20.20,0.00,0.00
20.55,21.07,0.00,0.00
20.55,21.07,0.00,0.00
20.55,21.07,0.00,0.00
20.55,21.07,0.00,0.00
20.55,21.07,0.00,0.00
20.55,21.07,0.00,0.00
20.55,21.07,0.00,0.00
20.55,21.07,0.00,0.00
20.55,21.07,0.00,0.00
20.55,21.07,0.00,0.00
20.73,21.07,0.00,0.00
20.73,21.07,0.00,0.00
20.73,21.07,0.00,0.00
20.73,21.07,0.00,0.00
20.73,20.25,0.00,0.00
20.73,20.25,0.00,0.00
20.73,20.25,0.00,0.00
20.73,20.25,0.00,0.00
20.73,20.25,0.00,0.00
20.73,20.25,0.00,0.00
20.73,20.25,0.00,0.00
20.73,20.25,0.00,0.00
20.73,20.25,0.00,0.00
20.73,20.25,0.00,0.00
20.56,20.25,0.00,0.00
20.56,20.25,0.00,0.00
20.56,20.25,0.00,0.00
20.56,21.01,0.00,0.00
20.56,21.01,0.00,0.00
20.56,21.01,0.00,0.00
20.56,21.01,0.00,0.00
20.56,21.01,0.00,0.00
20.56,21.01,0.00,0.00
20.56,21.01,0.00,0.00
20.56,21.01,0.00,0.00
20.56,21.01,0.00,0.00
20.56,21.01,0.00,0.00
20.56,21.01,0.00,0.00
20.72,21.01,0.00,0.00
20.72,21.01,0.00,0.00
20.72,21.01,0.00,0.00
20.72,21.01,0.00,0.00
20.72,20.30,0.00,0.00
20.72,20.30,0.00,0.00
20.72,20.30,0.00,0.00
20.72,20.30,0.00,0.00
20.72,20.30,0.00,0.00
20.72,20.30,0.00,0.00
20.72,20.30,0.00,0.00
20.72,20.30,0.00,0.00
20.72,20.30,0.00,0.00
20.72,20.30,0.00,0.00
20.72,20.30,0.00,0.00
10.57,20.30,0.00,0.00
10.57,20.30,0.00,0.00
10.57,20.30,0.00,0.00
10.57,10.97,0.00,0.00
10.57,10.97,0.00,0.00
10.57,10.97,0.00,0.00
10.57,10.97,0.00,0.00
10.57,10.97,0.00,0.00
10.57,10.97,0.00,0.00
10.57,10.97,0.00,0.00
10.57,10.97,0.00,0.00
10.57,10.97,0.00,0.00
10.57,10.97,0.00,0.00
10.57,10.97,0.00,0.00
20.09,10.97,0.00,0.00
20.09,10.97,0.00,0.00
20.09,10.97,0.00,0.00
20.09,19.72,0.00,0.00
20.09,19.72,0.00,0.00
20.09,19.72,0.00,0.00
20.09,19.72,0.00,0.00
20.09,19.72,0.00,0.00
20.09,19.72,0.00,0.00
20.09,19.72,0.00,0.00
20.09,19.72,0.00,0.00
20.09,19.72,0.00,0.00
20.09,19.72,0.00,0.00
20.09,19.72,0.00,0.00
11.17,19.72,0.00,0.00
11.17,19.72,0.00,0.00
11.17,19.72,0.00,0.00
11.17,19.72,0.00,0.00
11.17,11.52,0.00,0.00
11.17,11.52,0.00,0.00
11.17,11.52,0.00,0.00
11.17,11.52,0.00,0.00
11.17,11.52,0.00,0.00
11.17,11.52,0.00,0.00
11.17,11.52,0.00,0.00
11.17,11.52,0.00,0.00
11.17,11.52,0.00,0.00
11.17,11.52,0.00,0.00
19.53,11.52,0.00,0.00
19.53,11.52,0.00,0.00
19.53,11.52,0.00,0.00
19.53,11.52,0.00,0.00
19.53,19.20,0.00,0.00
19.53,19.20,0.00,0.00
19.53,19.20,0.00,0.00
19.53,19.20,0.00,0.00
19.53,19.20,0.00,0.00
19.53,19.20,0.00,0.00
19.53,19.20,0.00,0.00
19.53,19.20,0.00,0.00
19.53,19.20,0.00,0.00
11.69,19.20,0.00,0.00
11.69,19.20,0.00,0.00
11.69,19.20,0.00,0.00
11.69,12.00,0.00,0.00
11.69,12.00,0.00,0.00
11.69,12.00,0.00,0.00
11.69,12.00,0.00,0.00
11.69,12.00,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
19.04,18.75,0.00,0.00
12.15,18.75,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
12.15,12.42,0.00,0.00
18.61,12.42,0.00,0.00
18.61,18.36,0.00,0.00
18.61,18.36,0.00,0.00
18.61,18.36,0.00,0.00
18.61,18.36,0.00,0.00
18.61,18.36,0.00,0.00
18.61,18.36,0.00,0.00
12.55,18.36,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
12.55,12.79,0.00,0.00
18.23,12.79,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
18.23,18.01,0.00,0.00
12.91,18.01,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
12.91,13.12,0.00,0.00
17.90,13.12,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
17.90,17.70,0.00,0.00
13.22,17.70,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
13.22,13.40,0.00,0.00
17.61,13.40,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
17.61,17.43,0.00,0.00
13.49,17.43,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
13.49,13.66,0.00,0.00
17.35,13.66,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
17.35,17.20,0.00,0.00
13.74,17.20,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
13.74,13.88,0.00,0.00
17.12,13.88,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
17.12,16.99,0.00,0.00
13.95,16.99,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
13.95,14.07,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
16.92,16.81,0.00,0.00
14.13,16.81,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
14.13,14.24,0.00,0.00
16.75,14.24,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
16.75,16.65,0.00,0.00
14.30,16.65,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
14.30,14.39,0.00,0.00
16.60,14.39,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
16.60,16.51,0.00,0.00
14.44,16.51,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
14.44,14.52,0.00,0.00
16.46,14.52,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
16.46,16.38,0.00,0.00
4.57,16.38,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
4.57,4.64,0.00,0.00
15.72,4.64,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
15.72,15.65,0.00,0.00
5.26,15.65,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
5.26,5.33,0.00,0.00
15.07,5.33,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
15.07,15.00,0.00,0.00
5.88,15.00,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
5.88,5.93,0.00,0.00
14.49,5.93,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
14.49,14.44,0.00,0.00
6.41,14.44,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
6.41,6.47,0.00,0.00
3.99,6.47,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
3.99,3.94,0.00,0.00
6.26,3.94,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
6.26,6.31,0.00,0.00
4.13,6.31,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
4.13,4.09,0.00,0.00
6.13,4.09,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
6.13,6.17,0.00,0.00
4.25,6.17,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
4.25,4.22,0.00,0.00
6.01,6.05,0.00,0.00
6.01,6.05,0.00,0.00
6.01,6.05,0.00,0.00
6.01,6.05,0.00,0.00
6.01,6.05,0.00,0.00
6.01,6.05,0.00,0.00
6.01,6.05,0.00,0.00
6.01,6.05,0.00,0.00
6.01,6.05,0.00,0.00
6.01,6.05,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
4.36,4.33,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
5.91,5.94,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
4.46,4.43,0.00,0.00
5.82,4.43,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
5.82,5.85,0.00,0.00
4.54,5.85,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
4.54,4.52,0.00,0.00
5.74,4.52,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
5.74,5.76,0.00,0.00
4.62,5.76,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
4.62,4.60,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
5.67,5.69,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
4.69,4.67,0.00,0.00
5.61,4.67,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
5.61,5.63,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
4.74,4.73,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
5.55,5.57,0.00,0.00
4.79,5.57,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
4.79,4.78,0.00,0.00
5.51,4.78,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
5.51,5.52,0.00,0.00
4.84,5.52,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
4.84,4.83,0.00,0.00
